food_id,original_name,display_name,dish_name_vi,clean_category,food_group_vi,meal_role,recommended_serving_g,serving_display,kcal_per_100g_clean,protein_per_100g_clean,fat_per_100g_clean,carbs_per_100g_clean,kcal_per_serving_clean,protein_per_serving_clean,fat_per_serving_clean,carbs_per_serving_clean,menu_eligible,quality_flags,image_url,image_alt_vi,image_source_type,image_verified,image_quality_note,search_keywords
746777,"sauce, salsa, ready-to-serve",Sốt salsa,Sốt salsa,other,Khác,other,150,1 phần vừa,34.43,1.44,0.19,6.74,51.6,2.2,0.3,10.1,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Sốt salsa,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sốt salsa
746778,"milk, reduced fat, fluid, 2% milkfat, with added vitamin a and vitamin d",Sữa ít béo (giảm béo),Sữa ít béo (giảm béo),dairy,Sữa,energy_side,250,1 ly/hộp,50.14,3.36,1.9,4.9,125.3,8.4,4.8,12.2,1,calories_column_not_per_100g;normalized_dairy,/images/placeholders/dairy.svg,Ảnh minh họa món Sữa ít béo (giảm béo),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sữa ít béo (giảm béo)
746779,"sausage, breakfast sausage, beef, pre-cooked, unprepared",Xúc xích bò ăn sáng (chín),Xúc xích bò ăn sáng (chín),protein_meat,Đạm - Thịt,protein,90,1 phần thịt vừa,324.98,13.3,28.7,3.37,292.5,12.0,25.8,3.0,0,raw_ingredient;calories_column_not_per_100g;processed_meat_limit_for_eat_clean,/images/placeholders/protein-meat.svg,Ảnh minh họa món Xúc xích bò ăn sáng (chín),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Xúc xích bò ăn sáng (chín)
746780,"sausage, italian, pork, mild, cooked, pan-fried",Xúc xích Ý heo (chín),Xúc xích Ý heo (chín),fried_processed,Món chiên/chế biến sẵn,limited_or_excluded,63,1 phần nhỏ,317.2,18.2,26.2,2.15,199.8,11.5,16.5,1.4,0,dessert_or_junk;calories_column_not_per_100g;processed_meat_limit_for_eat_clean,/images/placeholders/food-default.svg,Ảnh minh họa món Xúc xích Ý heo (chín),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Xúc xích Ý heo (chín)
746781,"sausage, pork, chorizo, link or ground, cooked, pan-fried","Xúc xích heo chorizo (chín, xay)","Xúc xích heo chorizo (chín, xay)",fried_processed,Món chiên/chế biến sẵn,limited_or_excluded,59,1 phần nhỏ,340.62,19.3,28.1,2.63,201.0,11.4,16.6,1.6,0,dessert_or_junk;calories_column_not_per_100g;processed_meat_limit_for_eat_clean,/images/placeholders/food-default.svg,"Ảnh minh họa món Xúc xích heo chorizo (chín, xay)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Xúc xích heo chorizo (chín, xay)"
746782,"milk, whole, 3.25% milkfat, with added vitamin d",Sữa nguyên chất,Sữa nguyên chất,dairy,Sữa,energy_side,250,1 ly/hộp,60.4,3.27,3.2,4.63,151.0,8.2,8.0,11.6,1,calories_column_not_per_100g;normalized_dairy,/images/placeholders/dairy.svg,Ảnh minh họa món Sữa nguyên chất,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sữa nguyên chất
746785,"turkey, ground, 93% lean, 7% fat, pan-broiled crumbles","Gà tây xay (nạc, xay)","Gà tây xay (nạc, xay)",protein_meat,Đạm - Thịt,protein,103,1 phần thịt vừa,212.8,27.1,11.6,0.0,219.2,27.9,11.9,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Gà tây xay (nạc, xay)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Gà tây xay (nạc, xay)"
746952,"ham, sliced, restaurant",Dăm bông lát,Dăm bông lát,protein_meat,Đạm - Thịt,protein,150,1 phần thịt vừa,120.96,19.6,3.68,2.36,181.4,29.4,5.5,3.5,0,brand_or_restaurant;calories_column_not_per_100g,/images/placeholders/protein-meat.svg,Ảnh minh họa món Dăm bông lát,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Dăm bông lát
747447,"broccoli, raw",Bông cải xanh (sống),Bông cải xanh (sống),vegetable,Rau củ,vegetable_fruit,208,1 bát rau,38.42,2.57,0.34,6.27,79.9,5.3,0.7,13.0,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/vegetable.svg,Ảnh minh họa món Bông cải xanh (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bông cải xanh (sống)
747448,"strawberries, raw",Dâu tây (sống),Dâu tây (sống),fruit,Trái cây,vegetable_fruit,180,1 phần trái cây,35.06,0.64,0.22,7.63,63.1,1.2,0.4,13.7,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/fruit.svg,Ảnh minh họa món Dâu tây (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Dâu tây (sống)
747693,"ketchup, restaurant",Sốt cà chua,Sốt cà chua,other,Khác,other,150,1 phần vừa,116.59,1.11,0.55,26.8,174.9,1.7,0.8,40.2,0,brand_or_restaurant;calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Sốt cà chua,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sốt cà chua
747997,"eggs, grade a, large, egg white",Lòng trắng trứng,Lòng trắng trứng,egg,Trứng,protein,120,1-2 quả,52.24,10.7,0.0,2.36,62.7,12.8,0.0,2.8,1,calories_column_not_per_100g,/images/placeholders/egg.svg,Ảnh minh họa món Lòng trắng trứng,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Lòng trắng trứng
748236,"eggs, grade a, large, egg yolk",Lòng đỏ trứng,Lòng đỏ trứng,egg,Trứng,protein,50,1-2 quả,328.08,16.2,28.8,1.02,164.0,8.1,14.4,0.5,1,calories_column_not_per_100g,/images/placeholders/egg.svg,Ảnh minh họa món Lòng đỏ trứng,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Lòng đỏ trứng
748967,"eggs, grade a, large, egg whole",Trứng gà,Trứng gà,egg,Trứng,protein,98,1-2 quả,143.08,12.4,9.96,0.96,140.2,12.2,9.8,0.9,1,calories_column_not_per_100g,/images/placeholders/egg.svg,Ảnh minh họa món Trứng gà,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Trứng gà
790577,"onions, red, raw",Hành tây đỏ (sống),Hành tây đỏ (sống),vegetable,Rau củ,vegetable_fruit,180,1 bát rau,44.38,0.94,0.1,9.93,79.9,1.7,0.2,17.9,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/vegetable.svg,Ảnh minh họa món Hành tây đỏ (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Hành tây đỏ (sống)
790646,"onions, yellow, raw",Hành tây vàng (sống),Hành tây vàng (sống),vegetable,Rau củ,vegetable_fruit,209,1 bát rau,38.21,0.83,0.05,8.61,79.9,1.7,0.1,18.0,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/vegetable.svg,Ảnh minh họa món Hành tây vàng (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Hành tây vàng (sống)
790774,"bananas, overripe, raw",Chuối chín (sống),Chuối chín (sống),fruit,Trái cây,vegetable_fruit,117,1 phần trái cây,85.3,0.73,0.22,20.1,99.8,0.9,0.3,23.5,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/fruit.svg,Ảnh minh họa món Chuối chín (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Chuối chín (sống)
790991,"bananas, ripe and slightly ripe, raw",Chuối chín (sống),Chuối chín (sống),fruit,Trái cây,vegetable_fruit,102,1 phần trái cây,97.57,0.74,0.29,23.0,99.5,0.8,0.3,23.5,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/fruit.svg,Ảnh minh họa món Chuối chín (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Chuối chín (sống)
1104647,"garlic, raw",Tỏi (sống),Tỏi (sống),other,Khác,other,126,1 phần vừa,142.7,6.62,0.38,28.2,179.8,8.3,0.5,35.5,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Tỏi (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Tỏi (sống)
1104962,"onions, white, raw",Hành tây trắng (sống),Hành tây trắng (sống),vegetable,Rau củ,vegetable_fruit,226,1 bát rau,35.45,0.89,0.13,7.68,80.1,2.0,0.3,17.4,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/vegetable.svg,Ảnh minh họa món Hành tây trắng (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Hành tây trắng (sống)
1105073,"bananas, overripe, raw",Chuối chín (sống),Chuối chín (sống),fruit,Trái cây,vegetable_fruit,117,1 phần trái cây,85.3,0.73,0.22,20.1,99.8,0.9,0.3,23.5,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/fruit.svg,Ảnh minh họa món Chuối chín (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Chuối chín (sống)
1105314,"bananas, ripe and slightly ripe, raw",Chuối chín (sống),Chuối chín (sống),fruit,Trái cây,vegetable_fruit,102,1 phần trái cây,97.57,0.74,0.29,23.0,99.5,0.8,0.3,23.5,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/fruit.svg,Ảnh minh họa món Chuối chín (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Chuối chín (sống)
1105430,"apples, red delicious, with skin, raw",Táo Red Delicious (sống),Táo Red Delicious (sống),fruit,Trái cây,vegetable_fruit,162,1 phần trái cây,61.85,0.19,0.21,14.8,100.2,0.3,0.3,24.0,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/fruit.svg,Ảnh minh họa món Táo Red Delicious (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Táo Red Delicious (sống)
1105547,"apples, honeycrisp, with skin, raw",Táo Honeycrisp (sống),Táo Honeycrisp (sống),fruit,Trái cây,vegetable_fruit,166,1 phần trái cây,60.1,0.1,0.1,14.7,99.8,0.2,0.2,24.4,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/fruit.svg,Ảnh minh họa món Táo Honeycrisp (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Táo Honeycrisp (sống)
1105664,"apples, granny smith, with skin, raw",Táo Granny Smith (sống),Táo Granny Smith (sống),fruit,Trái cây,vegetable_fruit,169,1 phần trái cây,59.14,0.27,0.14,14.2,99.9,0.5,0.2,24.0,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/fruit.svg,Ảnh minh họa món Táo Granny Smith (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Táo Granny Smith (sống)
1105781,"apples, gala, with skin, raw",Táo Gala (sống),Táo Gala (sống),fruit,Trái cây,vegetable_fruit,164,1 phần trái cây,61.07,0.13,0.15,14.8,100.2,0.2,0.2,24.3,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/fruit.svg,Ảnh minh họa món Táo Gala (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Táo Gala (sống)
1105897,"apples, fuji, with skin, raw",Táo Fuji (sống),Táo Fuji (sống),fruit,Trái cây,vegetable_fruit,154,1 phần trái cây,64.84,0.15,0.16,15.7,99.9,0.2,0.2,24.2,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/fruit.svg,Ảnh minh họa món Táo Fuji (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Táo Fuji (sống)
167512,"pillsbury golden layer buttermilk biscuits, artificial flavor, refrigerated dough",Bánh quy bơ sữa,Bánh quy bơ sữa,dairy,Sữa,energy_side,150,1 ly/hộp,307.4,5.88,13.24,41.18,461.1,8.8,19.9,61.8,1,calories_column_not_per_100g,/images/placeholders/dairy.svg,Ảnh minh họa món Bánh quy bơ sữa,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh quy bơ sữa
167513,"pillsbury, cinnamon rolls with icing, refrigerated dough",Bánh,Bánh,starch_grain,Tinh bột - Ngũ cốc,starch,100,1 chén/bát vừa,332.47,4.34,11.27,53.42,332.5,4.3,11.3,53.4,0,raw_ingredient;generic_name;calories_column_not_per_100g;generic_name_not_menu_ready,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh
167515,"george weston bakeries, thomas english muffins",Bánh,Bánh,dessert_sweets,Bánh/ngọt,energy_side_limited,78,1 miếng nhỏ,232.2,8.0,1.8,46.0,181.1,6.2,1.4,35.9,0,raw_ingredient;generic_name;dessert_or_junk;calories_column_not_per_100g;generic_name_not_menu_ready,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh
167516,"waffles, buttermilk, frozen, ready-to-heat",Bánh bơ sữa,Bánh bơ sữa,dairy,Sữa,energy_side,150,1 ly/hộp,273.5,6.58,9.22,41.05,410.2,9.9,13.8,61.6,1,calories_column_not_per_100g,/images/placeholders/dairy.svg,Ảnh minh họa món Bánh bơ sữa,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh bơ sữa
167517,"waffle, buttermilk, frozen, ready-to-heat, toasted",Bánh bơ sữa,Bánh bơ sữa,dairy,Sữa,energy_side,150,1 ly/hộp,308.65,7.42,9.49,48.39,463.0,11.1,14.2,72.6,1,calories_column_not_per_100g,/images/placeholders/dairy.svg,Ảnh minh họa món Bánh bơ sữa,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh bơ sữa
167518,"waffle, buttermilk, frozen, ready-to-heat, microwaved",Bánh bơ sữa,Bánh bơ sữa,dairy,Sữa,energy_side,150,1 ly/hộp,288.92,6.92,9.4,44.16,433.4,10.4,14.1,66.2,1,calories_column_not_per_100g,/images/placeholders/dairy.svg,Ảnh minh họa món Bánh bơ sữa,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh bơ sữa
167519,"waffle, plain, frozen, ready-to-heat, microwave",Bánh,Bánh,other,Khác,other,80,1 phần vừa,297.67,6.71,9.91,45.41,238.1,5.4,7.9,36.3,0,raw_ingredient;generic_name;calories_column_not_per_100g;generic_name_not_menu_ready,/images/placeholders/food-default.svg,Ảnh minh họa món Bánh,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh
167522,"pie, dutch apple, commercially prepared",Bánh táo Hà Lan,Bánh táo Hà Lan,dessert_sweets,Bánh/ngọt,energy_side_limited,62,1 miếng nhỏ,290.34,2.17,11.5,44.54,180.0,1.3,7.1,27.6,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh táo Hà Lan,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh táo Hà Lan
167524,"waffles, chocolate chip, frozen, ready-to-heat",Bánh waffle socola chip,Bánh waffle socola chip,dessert_sweets,Bánh/ngọt,energy_side_limited,61,1 miếng nhỏ,296.82,5.8,10.1,45.68,181.1,3.5,6.2,27.9,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh waffle socola chip,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh waffle socola chip
167532,"bread, white wheat",Bánh mì trắng,Bánh mì trắng,starch_grain,Tinh bột - Ngũ cốc,starch,105,1 chén/bát vừa,237.63,10.66,2.15,43.91,249.5,11.2,2.3,46.1,1,calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì trắng,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì trắng
167533,"bagels, wheat",Bánh mì tròn lúa mì,Bánh mì tròn lúa mì,starch_grain,Tinh bột - Ngũ cốc,starch,100,1 chén/bát vừa,250.13,10.2,1.53,48.89,250.1,10.2,1.5,48.9,1,calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì tròn lúa mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì tròn lúa mì
167534,"cream puff, eclair, custard or cream filled, iced",Bánh éclair kem,Bánh éclair kem,dairy,Sữa,energy_side,150,1 ly/hộp,334.04,4.41,18.52,37.43,501.1,6.6,27.8,56.1,1,calories_column_not_per_100g,/images/placeholders/dairy.svg,Ảnh minh họa món Bánh éclair kem,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh éclair kem
167535,"tortillas, ready-to-bake or -fry, flour, shelf stable",Bánh ngô,Bánh ngô,starch_grain,Tinh bột - Ngũ cốc,starch,100,1 chén/bát vừa,297.34,8.01,7.58,49.27,297.3,8.0,7.6,49.3,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh ngô,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh ngô
167563,"candies, twizzlers cherry bites",Kẹo Twizzlers,Kẹo Twizzlers,other,Khác,other,80,1 phần vừa,344.7,2.97,1.7,79.38,275.8,2.4,1.4,63.5,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Kẹo Twizzlers,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Kẹo Twizzlers
167572,"ice creams, vanilla, light",Kem vani,Kem vani,dessert_sweets,Bánh/ngọt,energy_side_limited,80,1 miếng nhỏ,180.43,4.78,4.83,29.46,144.3,3.8,3.9,23.6,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Kem vani,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Kem vani
167573,"ice creams, vanilla, rich",Kem vani,Kem vani,dessert_sweets,Bánh/ngọt,energy_side_limited,72,1 miếng nhỏ,248.96,3.5,16.2,22.29,179.3,2.5,11.7,16.0,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Kem vani,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Kem vani
167574,"desserts, flan, caramel custard, prepared-from-recipe",Bánh flan caramel,Bánh flan caramel,dessert_sweets,Bánh/ngọt,energy_side_limited,80,1 miếng nhỏ,145.51,4.53,4.03,22.78,116.4,3.6,3.2,18.2,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh flan caramel,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh flan caramel
