food_id,name,calories,protein,fat,carbs,protein_ratio,fat_ratio,carb_ratio,category,display_name,type,original_display_name,dish_name_vi,clean_category,food_group_vi,preparation_method,is_raw_ingredient,is_generic_name,is_brand_or_restaurant,kcal_per_100g_clean,recommended_serving_g,serving_display,kcal_per_serving_clean,protein_per_serving_clean,fat_per_serving_clean,carbs_per_serving_clean,health_weight_gain_score,menu_eligible,quality_flags,image_search_query_vi,image_requirement
746779,"sausage, breakfast sausage, beef, pre-cooked, unprepared",849.0,13.3,28.7,3.37,0.062661955,0.304240282,0.015877503,meat,Xúc xích bò ăn sáng (chín),high_calorie,Xúc xích bò ăn sáng (chín),Xúc xích bò ăn sáng (chín),protein_meat,Đạm - Thịt,chín,true,false,false,324.98,90,1 phần thịt vừa,292.5,12.0,25.8,3.0,60,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
746780,"sausage, italian, pork, mild, cooked, pan-fried",836.0,18.2,26.2,2.15,0.08708134,0.2820574159305533,0.010287081,meat,Xúc xích Ý heo (chín),high_calorie,Xúc xích Ý heo (chín),Xúc xích Ý heo (chín),fried_processed,Món chiên/chế biến sẵn,áp chảo,false,false,false,317.2,63,1 phần nhỏ,199.8,11.5,16.5,1.4,50,false,dessert_or_junk;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
746781,"sausage, pork, chorizo, link or ground, cooked, pan-fried",898.0,19.3,28.1,2.63,0.08596882,0.2816258348756951,0.011714922,meat,"Xúc xích heo chorizo (chín, xay)",high_calorie,"Xúc xích heo chorizo (chín, xay)","Xúc xích heo chorizo (chín, xay)",fried_processed,Món chiên/chế biến sẵn,áp chảo,false,false,false,340.62,59,1 phần nhỏ,201.0,11.4,16.6,1.6,50,false,dessert_or_junk;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
746782,"milk, whole, 3.25% milkfat, with added vitamin d",155.5,3.27,3.2,4.63,0.084115755,0.1852090020243794,0.1190996776906773,dairy,Sữa nguyên chất,balanced,Sữa nguyên chất,Sữa nguyên chất,dairy,Sữa,,false,false,false,60.4,250,1 ly/hộp,151.0,8.2,8.0,11.6,80,true,calories_column_not_per_100g,Sữa nguyên chất,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
746785,"turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",571.0,27.1,11.6,0.0,0.1898423814538662,0.1828371275256792,0.0,meat,"Gà tây xay (nạc, xay)",high_calorie,"Gà tây xay (nạc, xay)","Gà tây xay (nạc, xay)",protein_meat,Đạm - Thịt,,false,false,false,212.8,103,1 phần thịt vừa,219.2,27.9,11.9,0.0,95,true,calories_column_not_per_100g,"Gà tây xay (nạc, xay)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
746952,"ham, sliced, restaurant",314.0,19.6,3.68,2.36,0.2496815278672563,0.1054777066704531,0.030063694,other,Dăm bông lát,high_calorie,Dăm bông lát,Dăm bông lát,protein_meat,Đạm - Thịt,,false,false,true,120.96,150,1 phần thịt vừa,181.4,29.4,5.5,3.5,70,false,brand_or_restaurant;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
747447,"broccoli, raw",81.5,2.57,0.34,6.27,0.126134968,0.037546012,0.3077300575738643,vegetable,Bông cải xanh (sống),balanced,Bông cải xanh (sống),Bông cải xanh (sống),vegetable,Rau củ,sống,true,false,false,38.42,208,1 bát rau,79.9,5.3,0.7,13.0,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
747448,"strawberries, raw",81.5,0.64,0.22,7.63,0.031411043,0.024294478,0.3744785230125335,other,Dâu tây (sống),balanced,Dâu tây (sống),Dâu tây (sống),fruit,Trái cây,sống,true,false,false,35.06,180,1 phần trái cây,63.1,1.2,0.4,13.7,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
747693,"ketchup, restaurant",302.5,1.11,0.55,26.8,0.014677686,0.016363636,0.3543801641177515,other,Sốt cà chua,high_calorie,Sốt cà chua,Sốt cà chua,other,Khác,,false,false,true,116.59,150,1 phần vừa,174.9,1.7,0.8,40.2,45,false,brand_or_restaurant;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
747997,"eggs, grade a, large, egg white",143.0,10.7,0.0,2.36,0.2993006972076874,0.0,0.066013986,egg,Lòng trắng trứng,balanced,Lòng trắng trứng,Lòng trắng trứng,egg,Trứng,,false,false,false,52.24,120,1-2 quả,62.7,12.8,0.0,2.8,85,true,calories_column_not_per_100g,Lòng trắng trứng,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
748236,"eggs, grade a, large, egg yolk",867.0,16.2,28.8,1.02,0.074740484,0.2989619373714395,0.004705882,egg,Lòng đỏ trứng,high_calorie,Lòng đỏ trứng,Lòng đỏ trứng,egg,Trứng,,false,false,false,328.08,50,1-2 quả,164.0,8.1,14.4,0.5,95,true,calories_column_not_per_100g,Lòng đỏ trứng,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
748967,"eggs, grade a, large, egg whole",382.5,12.4,9.96,0.96,0.1296732022753642,0.2343529405637832,0.010039216,egg,Trứng gà,high_calorie,Trứng gà,Trứng gà,egg,Trứng,,false,false,false,143.08,98,1-2 quả,140.2,12.2,9.8,0.9,95,true,calories_column_not_per_100g,Trứng gà,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
790577,"onions, red, raw",115.0,0.94,0.1,9.93,0.032695652,0.007826087,0.3453913013444235,vegetable,Hành tây đỏ (sống),balanced,Hành tây đỏ (sống),Hành tây đỏ (sống),vegetable,Rau củ,sống,true,false,false,44.38,180,1 bát rau,79.9,1.7,0.2,17.9,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
790646,"onions, yellow, raw",99.0,0.83,0.05,8.61,0.033535353,0.004545454,0.3478787843648607,vegetable,Hành tây vàng (sống),balanced,Hành tây vàng (sống),Hành tây vàng (sống),vegetable,Rau củ,sống,true,false,false,38.21,209,1 bát rau,79.9,1.7,0.1,18.0,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
790774,"bananas, overripe, raw",221.0,0.73,0.22,20.1,0.01321267,0.008959276,0.3638009033312177,fruit,Chuối chín (sống),balanced,Chuối chín (sống),Chuối chín (sống),fruit,Trái cây,sống,true,false,false,85.3,117,1 phần trái cây,99.8,0.9,0.3,23.5,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
790991,"bananas, ripe and slightly ripe, raw",252.5,0.74,0.29,23.0,0.011722772,0.010336634,0.3643564342005685,fruit,Chuối chín (sống),high_calorie,Chuối chín (sống),Chuối chín (sống),fruit,Trái cây,sống,true,false,false,97.57,102,1 phần trái cây,99.5,0.8,0.3,23.5,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
1104647,"garlic, raw",370.0,6.62,0.38,28.2,0.071567567,0.009243243,0.3048648640409058,other,Tỏi (sống),high_calorie,Tỏi (sống),Tỏi (sống),other,Khác,sống,true,false,false,142.7,126,1 phần vừa,179.8,8.3,0.5,35.5,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
1104962,"onions, white, raw",91.5,0.89,0.13,7.68,0.038907103,0.012786885,0.3357377012487683,vegetable,Hành tây trắng (sống),balanced,Hành tây trắng (sống),Hành tây trắng (sống),vegetable,Rau củ,sống,true,false,false,35.45,226,1 bát rau,80.1,2.0,0.3,17.4,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
1105073,"bananas, overripe, raw",221.0,0.73,0.22,20.1,0.01321267,0.008959276,0.3638009033312177,fruit,Chuối chín (sống),balanced,Chuối chín (sống),Chuối chín (sống),fruit,Trái cây,sống,true,false,false,85.3,117,1 phần trái cây,99.8,0.9,0.3,23.5,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
1105314,"bananas, ripe and slightly ripe, raw",252.5,0.74,0.29,23.0,0.011722772,0.010336634,0.3643564342005685,fruit,Chuối chín (sống),high_calorie,Chuối chín (sống),Chuối chín (sống),fruit,Trái cây,sống,true,false,false,97.57,102,1 phần trái cây,99.5,0.8,0.3,23.5,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
1105430,"apples, red delicious, with skin, raw",160.0,0.19,0.21,14.8,0.00475,0.0118125,0.369999998,fruit,Táo Red Delicious (sống),balanced,Táo Red Delicious (sống),Táo Red Delicious (sống),fruit,Trái cây,sống,true,false,false,61.85,162,1 phần trái cây,100.2,0.3,0.3,24.0,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
1105547,"apples, honeycrisp, with skin, raw",156.0,0.1,0.1,14.7,0.002564103,0.005769231,0.3769230745069034,fruit,Táo Honeycrisp (sống),balanced,Táo Honeycrisp (sống),Táo Honeycrisp (sống),fruit,Trái cây,sống,true,false,false,60.1,166,1 phần trái cây,99.8,0.2,0.2,24.4,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
1105664,"apples, granny smith, with skin, raw",153.0,0.27,0.14,14.2,0.007058823,0.008235294,0.3712418276389423,fruit,Táo Granny Smith (sống),balanced,Táo Granny Smith (sống),Táo Granny Smith (sống),fruit,Trái cây,sống,true,false,false,59.14,169,1 phần trái cây,99.9,0.5,0.2,24.0,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
1105781,"apples, gala, with skin, raw",158.5,0.13,0.15,14.8,0.003280757,0.00851735,0.3735015749305894,fruit,Táo Gala (sống),balanced,Táo Gala (sống),Táo Gala (sống),fruit,Trái cây,sống,true,false,false,61.07,164,1 phần trái cây,100.2,0.2,0.2,24.3,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
1105897,"apples, fuji, with skin, raw",168.0,0.15,0.16,15.7,0.003571429,0.008571429,0.3738095215844671,fruit,Táo Fuji (sống),balanced,Táo Fuji (sống),Táo Fuji (sống),fruit,Trái cây,sống,true,false,false,64.84,154,1 phần trái cây,99.9,0.2,0.2,24.2,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
167512,"pillsbury golden layer buttermilk biscuits, artificial flavor, refrigerated dough",796.5,5.88,13.24,41.18,0.02952919,0.1496045195861839,0.2068047706129256,dairy,Bánh quy bơ sữa,high_calorie,Bánh quy bơ sữa,Bánh quy bơ sữa,dairy,Sữa,,false,false,false,307.4,150,1 ly/hộp,461.1,8.8,19.9,61.8,90,true,calories_column_not_per_100g,Bánh quy bơ sữa,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
167513,"pillsbury, cinnamon rolls with icing, refrigerated dough",855.5,4.34,11.27,53.42,0.020292227,0.1185622441629897,0.2497720628290215,other,Bánh,high_calorie,Bánh,Bánh,starch_grain,Tinh bột - Ngũ cốc,,true,true,false,332.47,100,1 chén/bát vừa,332.5,4.3,11.3,53.4,30,false,raw_ingredient;generic_name;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
167515,"george weston bakeries, thomas english muffins",602.0,8.0,1.8,46.0,0.053156146,0.026910299,0.3056478400238408,other,Bánh,high_calorie,Bánh,Bánh,dessert_sweets,Bánh/ngọt,,true,true,false,232.2,78,1 miếng nhỏ,181.1,6.2,1.4,35.9,0,false,raw_ingredient;generic_name;dessert_or_junk;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
167516,"waffles, buttermilk, frozen, ready-to-heat",708.5,6.58,9.22,41.05,0.037148906,0.117120677,0.2317572332649862,dairy,Bánh bơ sữa,high_calorie,Bánh bơ sữa,Bánh bơ sữa,dairy,Sữa,,false,false,false,273.5,150,1 ly/hộp,410.2,9.9,13.8,61.6,90,true,calories_column_not_per_100g,Bánh bơ sữa,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
167517,"waffle, buttermilk, frozen, ready-to-heat, toasted",800.0,7.42,9.49,48.39,0.0371,0.1067624998665468,0.2419499996975625,dairy,Bánh bơ sữa,high_calorie,Bánh bơ sữa,Bánh bơ sữa,dairy,Sữa,nướng giòn,false,false,false,308.65,150,1 ly/hộp,463.0,11.1,14.2,72.6,90,true,calories_column_not_per_100g,Bánh bơ sữa,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
167518,"waffle, buttermilk, frozen, ready-to-heat, microwaved",749.0,6.92,9.4,44.16,0.036955941,0.1129506006502662,0.2358344456130381,dairy,Bánh bơ sữa,high_calorie,Bánh bơ sữa,Bánh bơ sữa,dairy,Sữa,,false,false,false,288.92,150,1 ly/hộp,433.4,10.4,14.1,66.2,90,true,calories_column_not_per_100g,Bánh bơ sữa,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
167519,"waffle, plain, frozen, ready-to-heat, microwave",771.5,6.71,9.91,45.41,0.034789371,0.1156059622610421,0.2354374591893228,other,Bánh,high_calorie,Bánh,Bánh,other,Khác,,true,true,false,297.67,80,1 phần vừa,238.1,5.4,7.9,36.3,20,false,raw_ingredient;generic_name;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
167522,"pie, dutch apple, commercially prepared",752.5,2.17,11.5,44.54,0.011534884,0.1375415280564232,0.2367574747684286,fruit,Bánh táo Hà Lan,high_calorie,Bánh táo Hà Lan,Bánh táo Hà Lan,dessert_sweets,Bánh/ngọt,,false,false,false,290.34,62,1 miếng nhỏ,180.0,1.3,7.1,27.6,45,false,dessert_or_junk;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
167524,"waffles, chocolate chip, frozen, ready-to-heat",769.5,5.8,10.1,45.68,0.030149448,0.1181286548172467,0.2374528911793984,junk_food,Bánh waffle socola chip,high_calorie,Bánh waffle socola chip,Bánh waffle socola chip,dessert_sweets,Bánh/ngọt,,false,false,false,296.82,61,1 miếng nhỏ,181.1,3.5,6.2,27.9,45,false,dessert_or_junk;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
167532,"bread, white wheat",616.0,10.66,2.15,43.91,0.069220779,0.031412338,0.2851298696669969,grain,Bánh mì trắng,high_calorie,Bánh mì trắng,Bánh mì trắng,starch_grain,Tinh bột - Ngũ cốc,,false,false,false,237.63,105,1 chén/bát vừa,249.5,11.2,2.3,46.1,95,true,calories_column_not_per_100g,Bánh mì trắng,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
167533,"bagels, wheat",648.5,10.2,1.53,48.89,0.062914418,0.021233616,0.3015574397817156,grain,Bánh mì tròn lúa mì,high_calorie,Bánh mì tròn lúa mì,Bánh mì tròn lúa mì,starch_grain,Tinh bột - Ngũ cốc,,false,false,false,250.13,100,1 chén/bát vừa,250.1,10.2,1.5,48.9,95,true,calories_column_not_per_100g,Bánh mì tròn lúa mì,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
167534,"cream puff, eclair, custard or cream filled, iced",866.0,4.41,18.52,37.43,0.020369515,0.1924711314174698,0.1728868358280752,dairy,Bánh éclair kem,high_calorie,Bánh éclair kem,Bánh éclair kem,dairy,Sữa,,false,false,false,334.04,150,1 ly/hộp,501.1,6.6,27.8,56.1,90,true,calories_column_not_per_100g,Bánh éclair kem,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
167535,"tortillas, ready-to-bake or -fry, flour, shelf stable",770.5,8.01,7.58,49.27,0.041583387,0.088539909,0.2557819594344167,other,Bánh ngô,high_calorie,Bánh ngô,Bánh ngô,starch_grain,Tinh bột - Ngũ cốc,,true,false,false,297.34,100,1 chén/bát vừa,297.3,8.0,7.6,49.3,60,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
167563,"candies, twizzlers cherry bites",875.5,2.97,1.7,79.38,0.013569389,0.017475728,0.3626727580095114,other,Kẹo Twizzlers,high_calorie,Kẹo Twizzlers,Kẹo Twizzlers,other,Khác,,false,false,false,344.7,80,1 phần vừa,275.8,2.4,1.4,63.5,80,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
167572,"ice creams, vanilla, light",467.5,4.78,4.83,29.46,0.040898396,0.092983957,0.2520641705838199,dairy,Kem vani,high_calorie,Kem vani,Kem vani,dessert_sweets,Bánh/ngọt,,false,false,false,180.43,80,1 miếng nhỏ,144.3,3.8,3.9,23.6,45,false,dessert_or_junk;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
167573,"ice creams, vanilla, rich",645.5,3.5,16.2,22.29,0.021688613,0.2258714171558924,0.1381254839068544,dairy,Kem vani,high_calorie,Kem vani,Kem vani,dessert_sweets,Bánh/ngọt,,false,false,false,248.96,72,1 miếng nhỏ,179.3,2.5,11.7,16.0,45,false,dessert_or_junk;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
167574,"desserts, flan, caramel custard, prepared-from-recipe",377.0,4.53,4.03,22.78,0.04806366,0.096206896,0.2416976120909877,other,Bánh flan caramel,high_calorie,Bánh flan caramel,Bánh flan caramel,dessert_sweets,Bánh/ngọt,,false,false,false,145.51,80,1 miếng nhỏ,116.4,3.6,3.2,18.2,45,false,dessert_or_junk;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
167575,"ice creams, vanilla",537.5,3.5,11.0,23.6,0.026046512,0.1841860461689562,0.1756279066499946,dairy,Kem vani,high_calorie,Kem vani,Kem vani,dessert_sweets,Bánh/ngọt,,false,false,false,207.4,80,1 miếng nhỏ,165.9,2.8,8.8,18.9,45,false,dessert_or_junk;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
167576,"ice creams, vanilla, light, soft-serve",326.5,4.9,2.6,21.8,0.060030628,0.071669219,0.2670750374668452,dairy,Kem vani mềm,high_calorie,Kem vani mềm,Kem vani mềm,dessert_sweets,Bánh/ngọt,,false,false,false,130.2,80,1 miếng nhỏ,104.2,3.9,2.1,17.4,45,false,dessert_or_junk;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
167577,"sherbet, orange",373.0,1.1,2.0,30.4,0.011796247,0.048257373,0.3260053610562858,fruit,Nước cam,high_calorie,Nước cam,Nước cam,fruit,Trái cây,,false,false,false,144.0,100,1 phần trái cây,144.0,1.1,2.0,30.4,90,true,calories_column_not_per_100g,Nước cam,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
